Volatility 3 Framework 2.7.0

Offset	Name	Size
0xde01327a4e90	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Network\Reporting and NEL	216
0xde01327a51b0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\ExtensionActivityComp	216
0xde01327a54d0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\index	216
0xde01327a5660	\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe	216
0xde01327a57f0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_2	216
0xde01327a5980	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Network\Reporting and NEL-journal	216
0xde01327a5b10	\$ConvertToNonresident	216
0xde01327a5ca0	\$ConvertToNonresident	216
0xde01327a5e30	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx	216
0xde01327a6470	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_1	216
0xde01327a6600	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_2	216
0xde01327a6790	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_1	216
0xde01327a6dd0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_0	216
0xde01327a75a0	\$ConvertToNonresident	216
0xde01327a7730	\Windows\System32\en-US\ActionCenter.dll.mui	216
0xde01327a78c0	\Windows\SysWOW64\WindowManagementAPI.dll	216
0xde01327a7a50	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx	216
0xde01327a7d70	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53	216
0xde01327a8220	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Network Action Predictor	216
0xde01327a8540	\Windows\System32	216
0xde01327a86d0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\FileSyncSessions.dll	216
0xde01327a89f0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Network Action Predictor-journal	216
0xde01327a8b80	\$ConvertToNonresident	216
0xde01327a8d10	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.2006_none_d94bc80de1097097	216
0xde01327a91c0	\$Directory	216
0xde01327a9350	\Windows\System32\MBMediaManager.dll	216
0xde01327a9800	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\AssistanceHome\AssistanceHomeSQLite-journal	216
0xde01327a9990	\CMApi	216
0xde01327a9b20	\Windows\System32\SyncController.dll	216
0xde01327a9cb0	\$ConvertToNonresident	216
0xde01327a9e40	\Windows\System32\winevt\Logs\Microsoft-Windows-FileHistory-Core%4WHC.evtx	216
0xde01327aa160	\Windows\System32\en-US\windows.storage.dll.mui	216
0xde01327aa2f0	\Windows\System32\en-US\SetNetworkLocationFlyout.dll.mui	216
0xde01327aa7a0	\Windows\SysWOW64\TextInputFramework.dll	216
0xde01327aa930	\Windows\System32\en-US\Windows.UI.Immersive.dll.mui	216
0xde01327aac50	\CMNotify	216
0xde01327aade0	\Windows\System32\dot3mm.dll	216
0xde01327ab100	\$ConvertToNonresident	216
0xde01327ab420	\Windows\Fonts\seguisb.ttf	216
0xde01327ab5b0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\LogUploader.dll	216
0xde01327ab740	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\EdgeHubAppUsage\EdgeHubAppUsageSQLite.db	216
0xde01327ab8d0	\$ConvertToNonresident	216
0xde01327abbf0	\Windows\System32\en-US\crypt32.dll.mui	216
0xde01327ac0a0	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_a8625c1886757984	216
0xde01327ac0d0	섨㉺�￿섨㉺�￿	0
0xde01327ac3c0	\Windows\System32\en-US\winmm.dll.mui	216
0xde01327ac550	\Windows\System32\adsldpc.dll	216
0xde01327ac6e0	\Windows\System32\en-US\dusmsvc.dll.mui	216
0xde01327ac870	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\SyncEngine.dll	216
0xde01327acb90	\Windows\System32	216
0xde01327acd20	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xde01327aceb0	\$Directory	216
0xde01327ad1d0	\Windows\Fonts\seguisb.ttf	216
0xde01327ad4f0	\Windows\Fonts\segoeuisl.ttf	216
0xde01327ad680	\$ConvertToNonresident	216
0xde01327ad9a0	\Windows\System32	216
0xde01327adb30	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01327adcc0	\Windows\System32\en-US\propsys.dll.mui	216
0xde01327ae170	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0xde01327ae300	\Windows\System32\en-US\audiodg.exe.mui	216
0xde01327ae490	\CMApi	216
0xde01327ae7b0	\Windows\System32\en-US\Windows.Web.dll.mui	216
0xde01327ae940	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53	216
0xde01327aead0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\heavy_ad_intervention_opt_out.db	216
0xde01327aedf0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\EdgeHubAppUsage\EdgeHubAppUsageSQLite.db-journal	216
0xde01327af2a0	\$Directory	216
0xde01327af430	\CMApi	216
0xde01327af8e0	\Windows\System32\audiodg.exe	216
0xde01327afa70	\$ConvertToNonresident	216
0xde01327afd90	\ProgramData\Microsoft\Windows Security Health\Logs\SHS-03262024-160212-7-7f-19041.1.amd64fre.vb_release.191206-1406.etl	216
0xde01327b00b0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xde01327b0240	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-ConnectedAccountState%4ActionCenter.evtx	216
0xde01327b03d0	\Sessions\2\AppContainerNamedObjects\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708	216
0xde01327b0560	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe	216
0xde01327b06f0	\Windows\ShellExperiences\QuickActions.dll	216
0xde01327b0ba0	\Windows\System32	216
0xde01327b0d30	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0xde01327b0ec0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy	216
0xde01327b11e0	\CMApi	216
0xde01327b1820	\ProgramData\Microsoft\Network\Downloader\qmgr.jfm	216
0xde01327b19b0	\ProgramData\Microsoft\Network\Downloader\qmgr.db	216
0xde01327b1b40	\Windows\SysWOW64\uxtheme.dll	216
0xde01327b1e60	\ProgramData\Microsoft\Network\Downloader\edb.log	216
0xde01327b2630	\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.27405.0_x64__8wekyb3d8bbwe\SharedLibrary.dll	216
0xde01327b27c0	\$Directory	216
0xde01327b2ae0	\Windows\System32\Windows.Energy.dll	216
0xde01327b2c70	\Windows\System32\en-US\wscapi.dll.mui	216
0xde01327b2e00	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\Microsoft.Photos.dll	216
0xde01327b3120	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\clrcompression.dll	216
0xde01327b32b0	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe	216
0xde01327b35d0	\Windows\System32\en-US\explorerframe.dll.mui	216
0xde01327b38f0	\Windows\System32\wbem\WmiPrvSE.exe	216
0xde01327b3a80	\Windows\System32\mrt100.dll	216
0xde01327b3c10	\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\WinStore.App.dll	216
0xde01327b3da0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01327b40c0	\Windows\System32\SecurityCenterBrokerPS.dll	216
0xde01327b4250	\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.27328.0_x64__8wekyb3d8bbwe\mrt100_app.dll	216
0xde01327b4570	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\platforms\qwindows.dll	216
0xde01327b4700	\Windows\System32\WsmSvc.dll	216
0xde01327b4890	\Windows\Fonts\segoeui.ttf	216
0xde01327b4bb0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOG	216
0xde01327b4d40	\$Directory	216
0xde01327b4ed0	\Windows\System32\APHostService.dll	216
0xde01327b5380	\$ConvertToNonresident	216
0xde01327b5510	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\heavy_ad_intervention_opt_out.db-journal	216
0xde01327b56a0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\FileSyncViews.dll	216
0xde01327b5830	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\adal.dll	216
0xde01327b59c0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOCK	216
0xde01327b5b50	\Windows\SysWOW64\CoreMessaging.dll	216
0xde01327b5ce0	\ProgramData\Microsoft\Network\Downloader\qmgr.db	216
0xde01327b5e70	\Windows\System32\ieframe.dll	216
0xde01327b6190	\Windows\System32\WsmAuto.dll	216
0xde01327b6320	\Windows\System32\en-US\kernel32.dll.mui	216
0xde01327b64b0	\Windows\SysWOW64\InputHost.dll	216
0xde01327b6640	\$ConvertToNonresident	216
0xde01327b6960	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\WebView2Loader.dll	216
0xde01327b6af0	\Users\hcsc\AppData\Roaming\Microsoft\Windows\Libraries	216
0xde01327b6e10	\Windows\SysWOW64\CoreUIComponents.dll	216
0xde01327b7130	\Windows\System32\ngclocal.dll	216
0xde01327b7450	\Windows\SysWOW64\umpdc.dll	216
0xde01327b75e0	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_a8625c1886757984	216
0xde01327b7770	\Windows\SysWOW64\dcomp.dll	216
0xde01327b7c20	\Windows\SysWOW64\DWrite.dll	216
0xde01327b7db0	\$Directory	216
0xde01327b80d0	\$ConvertToNonresident	216
0xde01327b8260	\Users\hcsc\AppData\Roaming\Microsoft\Windows\Libraries	216
0xde01327b83f0	\Windows\System32\en-US\netmsg.dll.mui	216
0xde01327b8580	\$Directory	216
0xde01327b8710	\Windows\System32\en-US\shell32.dll.mui	216
0xde01327b8bc0	\CMApi	216
0xde01327b8d50	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde01327b8ee0	\Windows\System32\networkhelper.dll	216
0xde01327b9390	\Windows\SysWOW64\d2d1.dll	216
0xde01327b9840	\Windows\SysWOW64\d3d10warp.dll	216
0xde01327b9b60	\$ConvertToNonresident	216
0xde01327b9cf0	\Windows\SysWOW64\DXCore.dll	216
0xde01327b9e80	\$ConvertToNonresident	216
0xde01327ba1a0	\Windows\SysWOW64\DataExchange.dll	216
0xde01327ba330	\Windows\System32\en-US\WsmRes.dll.mui	216
0xde01327ba4c0	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.185.27\msedgeupdate.dll	216
0xde01327bac90	\$Directory	216
0xde01327bb140	\Users\hcsc\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbtmp.log	216
0xde01327bb2d0	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.jfm	216
0xde01327bb460	\$Directory	216
0xde01327bb5f0	\$ConvertToNonresident	216
0xde01327bb780	\$Directory	216
0xde01327bb910	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\edb.log	216
0xde01327bbc30	\Windows\System32\imageres.dll	216
0xde01327bbdc0	\Windows\System32\syncutil.dll	216
0xde01327bc400	\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-ManagementAgent%4WHC.evtx	216
0xde01327bc720	\Users\hcsc\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat	216
0xde01327bc8b0	\Users\hcsc\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.loglog	216
0xde01327bca40	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\edb.loglog	216
0xde01327bcbd0	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\edbtmp.log	216
0xde01327bcd60	\Users\hcsc\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.log	216
0xde01327bcef0	\$ConvertToNonresident	216
0xde01327bd210	\Windows\System32\winevt\Logs\Microsoft-Windows-WorkFolders%4WHC.evtx	216
0xde01327bd3a0	\Windows\SysWOW64\en-US\jscript9.dll.mui	216
0xde01327bd530	\Windows\System32\MCCSPal.dll	216
0xde01327bdb70	\Windows\System32\dmcfgutils.dll	216
0xde01327bdd00	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\temp.edb	216
0xde01327be1b0	\Windows\System32\InprocLogger.dll	216
0xde01327be340	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInput.dll	216
0xde01327be4d0	\$Directory	216
0xde01327be660	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LayoutData.dll	216
0xde01327be7f0	\Users\hcsc\AppData\Local\Microsoft\Internet Explorer\MSIMGSIZ.DAT	216
0xde01327be980	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Session Storage\LOG	216
0xde01327bf150	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Storage\ext\ihmafllikibpmigkcoadcmckbfhibefp\def\Session Storage\LOG	216
0xde01327bf470	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Storage\ext\ihmafllikibpmigkcoadcmckbfhibefp\def\Session Storage\MANIFEST-000002	216
0xde01327bf600	\$ConvertToNonresident	216
0xde01327bf790	\Windows\System32\en-US\StartTileData.dll.mui	216
0xde01327bfab0	\Windows\System32\en-US\ApplicationFrame.dll.mui	216
0xde01327bfdd0	\$Directory	216
0xde01327c00f0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01327c0280	\Windows\System32\dmxmlhelputils.dll	216
0xde01327c0730	\Windows\Fonts\simsun.ttc	216
0xde01327c0be0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde01327c1090	\Windows\SystemResources\notepad.exe.mun	216
0xde01327c16d0	\Endpoint	216
0xde01327c2e40	\Users\hcsc	216
0xde01327c3480	\Windows\SystemResources\imageres.dll.mun	216
0xde01327c3ac0	\Windows\Fonts\StaticCache.dat	216
0xde01327c53c0	\$Directory	216
0xde01327c6810	\$Directory	216
0xde01327c7300	\$ConvertToNonresident	216
0xde01327c7490	\Windows\System32\Pimstore.dll	216
0xde01327c7620	\Windows\System32\APHostClient.dll	216
0xde01327c77b0	\Windows\System32\dsclient.dll	216
0xde01327c7940	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\MediaDb.v1.sqlite	216
0xde01327c8430	\$Directory	216
0xde01327c8a70	\$Directory	216
0xde01327c93d0	\Windows\System32\MCCSEngineShared.dll	216
0xde01327c96f0	\Windows\System32\accountaccessor.dll	216
0xde01327c9a10	\Windows\System32\winevt\Logs\Microsoft-Windows-BackgroundTaskInfrastructure%4Operational.evtx	216
0xde01327c9d30	\Windows\System32\cemapi.dll	216
0xde01327cacd0	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\MediaDb.v1.sqlite	216
0xde01327ccc10	\$Directory	216
0xde01327ce380	\Users\hcsc\Pictures	216
0xde01327ceb50	\Users\hcsc\Pictures	216
0xde01327d2cf0	\Windows\System32\mssvp.dll	216
0xde01327d2e80	\MsFteWds	216
0xde01327d31a0	\$Directory	216
0xde01327d45f0	\Windows\System32\WinMetadata\Windows.Storage.winmd	216
0xde01327d6b70	\Windows\System32\SgrmBroker.exe	216
0xde01327d6d00	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01327d77f0	\Windows	216
0xde01327d7980	\$Directory	216
0xde01327d7e30	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\MediaDb.v1.sqlite-wal	216
0xde0132f571e0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\lockfile	216
0xde0132f57500	\$Directory	216
0xde0132f57690	\$Directory	216
0xde0132f57820	\$Directory	216
0xde0132f579b0	\$Directory	216
0xde0132f57e60	\$Directory	216
0xde0132f58180	\$Directory	216
0xde0132f587c0	\crashpad_2812_IVRIOLHDVJLQMPCA	216
0xde0132f59120	\$Directory	216
0xde0132f59440	\$Directory	216
0xde0132f598f0	\Windows\System32\dxva2.dll	216
0xde0132f5a250	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\BrowserMetrics\BrowserMetrics-660353EC-AFC.pma	216
0xde0132f5a570	\$Directory	216
0xde0132f5a700	\Windows\System32\msftedit.dll	216
0xde0132f5aa20	\$Directory	216
0xde0132f5ad40	\Windows\System32\Windows.System.Profile.SystemId.dll	216
0xde0132f5aed0	\Windows\System32\Windows.System.Profile.HardwareId.dll	216
0xde0132f5b380	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xde0132f5b830	\Windows\System32\en-US\QuietHours.dll.mui	216
0xde0132f5b9c0	\$Directory	216
0xde0132f5c4b0	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53	216
0xde0132f5c7d0	\$Directory	216
0xde0132f5caf0	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53	216
0xde0132f5cc80	\$Directory	216
0xde0132f5ce10	\$Directory	216
0xde0132f5d130	\$Directory	216
0xde0132f5e0d0	\$Directory	216
0xde0132f5e710	\Windows\Fonts\segoeui.ttf	216
0xde0132f5e8a0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Nurturing\campaign_history	216
0xde0132f5ed50	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde0132f5f200	\CMApi	216
0xde0132f5f520	\Windows\System32\Windows.UI.Input.Inking.dll	216
0xde0132f5fb60	\Windows\System32\en-US\bthprops.cpl.mui	216
0xde0132f60650	\crashpad_2812_IVRIOLHDVJLQMPCA	216
0xde0132f60e20	\$Directory	216
0xde0132f61140	\$Directory	216
0xde0132f61460	\$Directory	216
0xde0132f615f0	\$Directory	216
0xde0132f61910	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\msedge_200_percent.pak	216
0xde0132f62270	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\msedge_100_percent.pak	216
0xde0132f62400	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0132f62590	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Nurturing\campaign_history-journal	216
0xde0132f628b0	\Windows\System32\en-US\edgehtml.dll.mui	216
0xde0132f62d60	\Windows\System32\MicrosoftAccountWAMExtension.dll	216
0xde0132f63080	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\Locales\en-US.pak	216
0xde0132f63850	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\resources.pak	216
0xde0132f639e0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Internal.Search.winmd	216
0xde0132f63d00	\Windows\System32\imapi2.dll	216
0xde0132f63e90	\Windows\System32\WinMetadata\Windows.Storage.winmd	216
0xde0132f641b0	\Windows\System32\aadWamExtension.dll	216
0xde0132f64660	\Windows\System32\en-US\dnsapi.dll.mui	216
0xde0132f647f0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0132f64980	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\72W8K55R	216
0xde0132f64ca0	\Windows\System32\WinMetadata\Windows.System.winmd	216
0xde0132f64e30	\Windows\System32\en-US\winnlsres.dll.mui	216
0xde0132f65150	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0132f65920	\Windows\System32\WinMetadata\Windows.Security.winmd	216
0xde0132f65c40	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Search.winmd	216
0xde0132f65dd0	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd	216
0xde0132f665a0	\Windows\System32\WinMetadata\Windows.Web.winmd	216
0xde0132f668c0	\Windows\System32\en-US\mswsock.dll.mui	216
0xde0132f66be0	\$Directory	216
0xde0132f673b0	\$Directory	216
0xde0132f679f0	\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.46.11001.0_x64__8wekyb3d8bbwe	216
0xde0132f67d10	\$Directory	216
0xde0132f67ea0	\Windows\System32\stobject.dll	216
0xde0132f68350	\Windows\System32\en-US\user32.dll.mui	216
0xde0132f684e0	\Windows\SystemResources\stobject.dll.mun	216
0xde0132f68670	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData	216
0xde0132f68800	\Windows\SystemResources\Chakra.dll.mun	216
0xde0132f68990	\$Directory	216
0xde0132f692f0	\Windows\System32\en-US\crypt32.dll.mui	216
0xde0132f69ac0	\Windows\System32\WinMetadata\Windows.UI.winmd	216
0xde0132f6a100	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0132f6a420	\Windows\System32\IconCodecService.dll	216
0xde0132f6a5b0	\Windows\System32\drivers\etc	216
0xde0132f6a8d0	\Windows\System32\en-US\propsys.dll.mui	216
0xde0132f6abf0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde0132f6b3c0	\Users\hcsc\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	216
0xde0132f6b6e0	\CMNotify	216
0xde0132f6b870	\ProgramData\Microsoft\Windows\Start Menu\Programs	216
0xde0132f6ba00	\Windows\System32\en-US\stobject.dll.mui	216
0xde0132f6c4f0	\$Directory	216
0xde0132f6c9a0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index	216
0xde0132f6d300	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xde0132f6d490	\ProgramData\Microsoft\Windows\Start Menu	216
0xde0132f6d620	\Users\hcsc\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	216
0xde0132f6dad0	\$ConvertToNonresident	216
0xde0132f6ddf0	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53	216
0xde0132f6ed90	\Windows\System32\winevt\Logs\Microsoft-Windows-AAD%4Operational.evtx	216
0xde0132f6f3d0	\ProgramData\Microsoft\Windows\Start Menu	216
0xde0132f6f560	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53	216
0xde0132f6f6f0	\$Directory	216
0xde0132f6fba0	\ProgramData\Microsoft\Windows\Start Menu\Programs	216
0xde0132f701e0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\load_statistics.db-shm	216
0xde0132f70b40	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xde0132f70cd0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\load_statistics.db-wal	216
0xde0132f71180	\LOCAL\mojo.2812.4484.15380113381467187918	216
0xde0132f71310	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\index	216
0xde0132f714a0	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\icudtl.dat	216
0xde0132f71ae0	\$ConvertToNonresident	216
0xde0132f722b0	\$Directory	216
